Energy,IncidentSpectraPerAreaPermAsPerKev
24103.4923076923,28550.2558373189
24128.4482148962,31034.6984880399
24153.4041221001,28698.3455601675
24178.360029304,26046.7593774961
24203.3159365079,30061.5571833668
24228.2718437118,25877.080417931
24253.2277509158,25028.1824024994
24278.1836581197,27999.7851750843
24303.1395653236,28071.9047271338
24328.0954725275,28605.5269463485
24353.0513797314,26057.8729885059
24378.0072869353,30453.1882399247
24402.9631941392,28981.5401506649
24427.9191013431,23151.4644279441
24452.875008547,25858.9960635289
24477.8309157509,30141.9456453882
24502.7868229548,29592.7418691775
24527.7427301587,29354.417222252
24552.6986373626,27068.7239106034
24577.6545445665,28242.2224883874
24602.6104517705,27523.306964564
24627.5663589744,25056.0727302519
24652.5222661783,20668.2085926679
24677.4781733822,29487.2180886115
24702.4340805861,31959.036526721
24727.38998779,27874.9154014852
24752.3458949939,26018.3031139117
24777.3018021978,26728.2610035504
24802.2577094017,28571.5340297065
24827.2136166056,28805.6040048516
24852.1695238095,24335.7058973502
24877.1254310134,26186.2484199679
24902.0813382173,27719.7978947562
24927.0372454212,28280.0376447983
24951.9931526252,22123.7835646745
24976.9490598291,24150.9228026982
25001.904967033,27011.5816191841
25026.8608742369,25923.5574130956
25051.8167814408,27147.2961618561
25076.7726886447,23564.4805608119
25101.7285958486,27283.4429729276
25126.6845030525,25183.5574234486
25151.6404102564,26416.8498410735
25176.5963174603,21789.6425679088
25201.5522246642,24028.3864357425
25226.5081318681,25267.4053987381
25251.464039072,23303.8832818409
25276.4199462759,24208.287553029
25301.3758534799,23250.1854582375
25326.3317606838,23988.428016316
25351.2876678877,24900.688405959
25376.2435750916,25988.2422300011
25401.1994822955,25709.7820682263
25426.1553894994,24914.2578044415
25451.1112967033,27387.2791590067
25476.0672039072,24864.8054250503
25501.0231111111,21117.9719224387
25525.979018315,26896.3207489731
25550.9349255189,28876.0017461945
25575.8908327228,25808.185710634
25600.8467399267,24647.9414921727
25625.8026471306,25584.6318822246
25650.7585543346,28458.0474429442
25675.7144615385,23420.9488313312
25700.6703687424,24890.505018809
25725.6262759463,21766.0914601154
25750.5821831502,24657.5471254464
25775.5380903541,25429.0322484891
25800.493997558,22104.1181666991
25825.4499047619,26089.2183158064
25850.4058119658,24898.816421244
25875.3617191697,26754.9936105013
25900.3176263736,25019.9853964318
25925.2735335775,22554.5891679635
25950.2294407814,23513.6421098545
25975.1853479853,28828.6500530089
26000.1412551893,23809.3804649485
26025.0971623932,23684.7472826535
26050.0530695971,24655.0995740581
26075.008976801,27826.7928754522
26099.9648840049,23856.5962282251
26124.9207912088,22994.27316278
26149.8766984127,23971.5742443689
26174.8326056166,25323.065884212
26199.7885128205,26866.1365938294
26224.7444200244,23401.74505023
26249.7003272283,24388.6892386151
26274.6562344322,26499.8830734467
26299.6121416361,21699.565333453
26324.5680488401,25876.6794770156
26349.523956044,23307.0089228535
26374.4798632479,24304.626253339
26399.4357704518,27195.3774201545
26424.3916776557,25367.0368609869
26449.3475848596,26755.6421793426
26474.3034920635,27960.4339640656
26499.2593992674,21163.0783240783
26524.2153064713,24844.3409919644
26549.1712136752,23370.6724789372
26574.1271208791,21505.801418887
26599.083028083,28100.6053076002
26624.0389352869,30674.9691450685
26648.9948424908,22625.3883953096
26673.9507496948,27524.5785015685
26698.9066568987,24092.1272919631
26723.8625641026,25901.517917823
26748.8184713065,24986.3394298887
26773.7743785104,25631.9726944669
26798.7302857143,27064.9277658379
26823.6861929182,20247.949074515
26848.6421001221,22265.7468557837
26873.598007326,21132.7779189375
26898.5539145299,22369.9092281033
26923.5098217338,23215.796383583
26948.4657289377,23866.5637809808
26973.4216361416,22925.3721156138
26998.3775433455,25975.9110562933
27023.3334505495,20628.7314788039
27048.2893577534,21479.586490302
27073.2452649573,20523.344252382
27098.2011721612,21982.6099677396
27123.1570793651,25469.8905462019
27148.112986569,26947.0315195207
27173.0688937729,20916.9447247472
27198.0248009768,25646.7467047582
27222.9807081807,23665.7034933998
27247.9366153846,23106.7329055175
27272.8925225885,20905.3730835475
27297.8484297924,23007.6574226614
27322.8043369963,22854.5653413602
27347.7602442002,21875.1197571141
27372.7161514042,24821.006356571
27397.6720586081,26743.632446033
27422.627965812,20986.6723519618
27447.5838730159,21242.8549371817
27472.5397802198,19203.9258953933
27497.4956874237,24478.0330952993
27522.4515946276,23904.6807752303
27547.4075018315,19125.1966885443
27572.3634090354,24013.4616275279
27597.3193162393,21956.7288069389
27622.2752234432,22852.9049885941
27647.2311306471,20147.6131675208
27672.187037851,20618.3094246202
27697.1429450549,21730.1032925209
27722.0988522589,21138.593838294
27747.0547594628,24182.2999779565
27772.0106666667,23807.8063455678
27796.9665738706,26870.9263176011
27821.9224810745,24776.8258833832
27846.8783882784,21809.3833799015
27871.8342954823,24671.7542369086
27896.7902026862,22341.0999159126
27921.7461098901,21086.7762238194
27946.702017094,20480.3049618096
27971.6579242979,23801.4905974608
27996.6138315018,20571.8612513559
28021.5697387057,25004.469295102
28046.5256459096,19124.8519671577
28071.4815531136,21590.8593216339
28096.4374603175,22301.2512794517
28121.3933675214,23678.523804044
28146.3492747253,23731.0303901932
28171.3051819292,20449.4485307899
28196.2610891331,25841.1419645531
28221.216996337,18977.1749751009
28246.1729035409,19466.5861748032
28271.1288107448,21751.9988021537
28296.0847179487,19777.2537496436
28321.0406251526,21622.6744118744
28345.9965323565,24153.2624870372
28370.9524395604,21944.0402335747
28395.9083467643,17004.2679159523
28420.8642539683,20904.2845363414
28445.8201611722,22999.5133118383
28470.7760683761,21908.734054218
28495.73197558,18068.4503646331
28520.6878827839,20400.0191361282
28545.6437899878,17917.6443037515
28570.5996971917,21409.8677446081
28595.5556043956,17765.010851791
28620.5115115995,18034.8302541355
28645.4674188034,19927.7194663462
28670.4233260073,19970.9297043441
28695.3792332112,20712.3563798193
28720.3351404151,22156.5312635395
28745.291047619,20802.0349983849
28770.246954823,21315.4178255735
28795.2028620269,23708.7940443256
28820.1587692308,20701.6702146778
28845.1146764347,25461.2712706053
28870.0705836386,21972.1160223657
28895.0264908425,21308.9987112958
28919.9823980464,19931.0606541946
28944.9383052503,19022.6359048121
28969.8942124542,20016.5198499126
28994.8501196581,22447.3309494811
29019.806026862,16751.7992675536
29044.7619340659,17027.360369981
29069.7178412698,19466.9785777503
29094.6737484738,17340.817863026
29119.6296556777,20515.3320000063
29144.5855628816,20558.9101675849
29169.5414700855,17936.3230918509
29194.4973772894,19188.8223409759
29219.4532844933,22637.2000178756
29244.4091916972,23904.7035178684
29269.3650989011,23710.7638030282
29294.321006105,18371.7529035759
29319.2769133089,19392.3724787678
29344.2328205128,17711.2767464412
29369.1887277167,19720.5888568489
29394.1446349206,18773.9217356065
29419.1005421245,19555.9546390638
29444.0564493285,18604.7017869731
29469.0123565324,16655.0052283768
29493.9682637363,20177.2749461776
29518.9241709402,22466.0399536972
29543.8800781441,24514.0811778337
29568.835985348,21807.873858688
29593.7918925519,19090.2316775036
29618.7477997558,23660.7222205312
29643.7037069597,19421.931106682
29668.6596141636,17692.9507867198
29693.6155213675,22288.6852899908
29718.5714285714,20050.6025031484
29743.5273357753,16785.7918585994
29768.4832429792,18859.3268073525
29793.4391501832,19153.6393393596
29818.3950573871,19193.1336866285
29843.350964591,14360.3902658183
29868.3068717949,17987.4191474003
29893.2627789988,22144.244808379
29918.2186862027,17545.3466333931
29943.1745934066,17839.8729795619
29968.1305006105,20208.1197694304
29993.0864078144,16614.9457141636
30018.0423150183,19770.5739797465
30042.9982222222,17986.2568621355
30067.9541294261,20634.9822135284
30092.91003663,19368.3812799725
30117.8659438339,19407.8405510249
30142.8218510379,16556.5263741277
30167.7777582418,20540.2511005539
30192.7336654457,20845.8686217719
30217.6895726496,14278.0110260235
30242.6454798535,19075.9768184993
30267.6013870574,22565.9093616598
30292.5572942613,21015.5091542901
30317.5132014652,17859.3572937892
30342.4691086691,17361.284904061
30367.425015873,15255.2782369059
30392.3809230769,17699.6740252371
30417.3368302808,17466.6665339302
30442.2927374847,17232.618370121
30467.2486446886,16997.5275408891
30492.2045518926,20275.8774873868
30517.1604590965,17878.6533659352
30542.1163663004,18457.4430655036
30567.0722735043,18494.4991755651
30592.0281807082,18531.5990164227
30616.9840879121,17203.3938177342
30641.939995116,17237.8466076072
30666.8959023199,19191.4886225047
30691.8518095238,19779.2836850456
30716.8077167277,18993.0133246787
30741.7636239316,19030.9238222556
30766.7195311355,17963.4360804044
30791.6754383394,16337.7641374037
30816.6313455433,18035.0685967694
30841.5872527473,20017.0487477142
30866.5431599512,14485.4929523932
30891.4990671551,12560.4185228609
30916.454974359,19297.5255594461
30941.4108815629,14291.6681302689
30966.3667887668,17970.1709416003
30991.3226959707,16036.3620393253
31016.2786031746,21142.2058368979
31041.2345103785,20619.0762180424
31066.1904175824,13018.494370894
31091.1463247863,18999.124467779
31116.1022319902,16479.419484649
31141.0581391941,20212.8087402971
31166.0140463981,19967.3317006119
31190.969953602,20292.3940782697
31215.9258608059,16895.815892718
31240.8817680098,16068.1794346693
31265.8376752137,18974.6310987599
31290.7935824176,17859.5752241605
31315.7494896215,16451.4276477182
31340.7053968254,20243.0219606272
31365.6613040293,15067.0590196365
31390.6172112332,18580.2788944851
31415.5731184371,18616.5244992406
31440.529025641,13989.607046613
31465.4849328449,16060.9741227687
31490.4408400488,14629.2943969331
31515.3967472527,17002.9711923505
31540.3526544567,17035.9962788575
31565.3085616606,16186.174462752
31590.2644688645,12089.452572992
31615.2203760684,16544.4115269207
31640.1762832723,21312.5579905025
31665.1321904762,14532.429074591
31690.0880976801,14857.6612581672
31715.044004884,16970.4315230023
31739.9999120879,21477.680296564
31764.9558192918,14047.1702810747
31789.9117264957,16469.8276853049
31814.8676336996,16501.510375357
31839.8235409035,17435.0383333265
31864.7794481074,15962.6118134367
31889.7353553114,17200.2742704744
31914.6912625153,15419.2194612637
31939.6471697192,17569.1668773643
31964.6030769231,15781.8075044353
31989.558984127,14899.7494360634
32014.5148913309,18279.439928347
32039.4707985348,16482.8917592753
32064.4267057387,14679.395066153
32089.3826129426,12256.1325572892
32114.3385201465,17498.2296706
32139.2944273504,16608.7931812166
32164.2503345543,15099.5748547619
32189.2062417582,19141.8501638868
32214.1621489622,15775.5766721664
32239.1180561661,17355.0232748049
32264.07396337,15835.3882649782
32289.0298705739,17109.6788170227
32313.9857777778,19323.7204036735
32338.9416849817,17486.6344297588
32363.8975921856,14078.2646912742
32388.8534993895,15358.5551400471
32413.8094065934,18213.7429640485
32438.7653137973,15416.4180386324
32463.7212210012,16391.0279188339
32488.6771282051,16421.8052572037
32513.633035409,16136.2159374174
32538.5889426129,18068.3961045333
32563.5448498169,12068.153598825
32588.5007570208,16863.3885353842
32613.4566642247,18807.5398868935
32638.4125714286,19800.7632579606
32663.3684786325,12478.5570628683
32688.3243858364,15707.4114964674
32713.2802930403,18305.9147033338
32738.2362002442,16731.2049095392
32763.1921074481,17729.3624207556
32788.148014652,15178.6832555468
32813.1039218559,17471.6962276749
32838.0598290598,19124.8329291498
32863.0157362637,11691.001729589
32887.9716434676,19846.4074129573
32912.9275506716,14015.9527282249
32937.8834578755,13388.7300083657
32962.8393650794,15376.3763848235
32987.7952722833,14749.2022346638
33012.7511794872,14448.0030309797
33037.7070866911,13158.7164009597
33062.662993895,13842.0518407387
33087.6189010989,10895.8727688064
33112.5748083028,17862.3256514203
33137.5307155067,18889.2413295503
33162.4866227106,14275.8767097645
33187.4425299145,18958.4627301728
33212.3984371184,15660.9934778129
33237.3543443223,15355.7745245558
33262.3102515263,18059.2352581197
33287.2661587302,17422.0757244813
33312.2220659341,15775.5542226095
33337.177973138,18830.6046662717
33362.1338803419,18191.0901570227
33387.0897875458,14849.2878906802
33412.0456947497,16228.6139386748
33437.0016019536,12870.9405890843
33461.9575091575,17305.4389314754
33486.9134163614,15637.0665765308
33511.8693235653,15324.7794982876
33536.8252307692,16375.9491651845
33561.7811379731,15721.9299115154
33586.737045177,18147.0455912014
33611.692952381,17150.6805609973
33636.6488595849,14088.8569633312
33661.6047667888,17212.4112359678
33686.5606739927,13449.7861397155
33711.5165811966,17965.2156387168
33736.4724884005,16959.0978669337
33761.4283956044,17336.1838002376
33786.3843028083,16325.1599467453
33811.3402100122,17398.2247429529
33836.2961172161,14292.0126105064
33861.25202442,15365.1239791652
33886.2079316239,12244.0347004123
33911.1638388278,13317.186311106
33936.1197460317,16851.6233946165
33961.0756532357,15826.4644406509
33986.0315604396,14092.9374939994
34010.9874676435,16941.5121048182
34035.9433748474,14142.9361232065
34060.8992820513,20897.7491905864
34085.8551892552,13838.1896196177
34110.8110964591,14573.5365089627
34135.767003663,16023.5704322156
34160.7229108669,12128.0404658919
34185.6788180708,12506.735412866
34210.6347252747,15750.416733027
34235.5906324786,16136.6952933166
34260.5465396825,16165.0319632347
34285.5024468865,11515.3000559664
34310.4583540904,15140.3200282791
34335.4142612943,14444.5992646891
34360.3701684982,20257.8118267377
34385.3260757021,13770.3937686829
34410.281982906,12705.3993932546
34435.2378901099,17818.5815808437
34460.1937973138,16392.5151568654
34485.1497045177,15326.3118789637
34510.1056117216,10600.8554538894
34535.0615189255,13914.9072569027
34560.0174261294,16506.7774522329
34584.9733333333,16167.943392241
34609.9292405372,12883.1400334985
34634.8851477412,16961.425643693
34659.8410549451,14405.1977626103
34684.796962149,16650.0862319786
34709.7528693529,12231.1284599194
34734.7087765568,14851.1625679076
34759.6646837607,13389.0601856709
34784.6205909646,11921.8584945127
34809.5764981685,13808.3364079577
34834.5324053724,9345.97368067211
34859.4883125763,11608.8823079967
34884.4442197802,11628.7715118781
34909.4001269841,15406.312011353
34934.356034188,13550.6235928249
34959.3119413919,14704.9176426165
34984.2678485959,15485.3959654551
35009.2237557998,11728.4300182972
35034.1796630037,14022.2885659491
35059.1355702076,14425.7706248536
35084.0914774115,16351.6428093498
35109.0473846154,12951.1586703889
35134.0032918193,16025.6269681865
35158.9591990232,15670.573420832
35183.9151062271,9571.4028262228
35208.871013431,13806.1282034413
35233.8269206349,13829.4522349279
35258.7828278388,13467.9923353122
35283.7387350427,14647.0448996224
35308.6946422467,13127.323723676
35333.6505494506,10828.927184256
35358.6064566545,10847.1293623777
35383.5623638584,9313.15172657744
35408.5182710623,12827.0647636862
35433.4741782662,12848.5601230313
35458.4300854701,13650.0738792688
35483.385992674,14844.8650384073
35508.3418998779,12913.1310741006
35533.2978070818,16462.3236485544
35558.2537142857,12171.021464657
35583.2096214896,13764.3634512345
35608.1655286935,14575.1095652437
35633.1214358974,13021.0295543482
35658.0773431014,17390.2011744677
35683.0332503053,11876.6236173401
35707.9891575092,16258.2826350734
35732.9450647131,16285.1966577548
35757.900971917,11139.9895955865
35782.8568791209,8368.79475382378
35807.8127863248,16765.2118611949
35832.7686935287,14793.702420366
35857.7246007326,12815.6251842443
35882.6805079365,13639.0042963007
35907.6364151404,13661.4206019521
35932.5923223443,9659.18867861925
35957.5482295482,11690.6628086121
35982.5041367521,11709.8175859815
36007.4600439561,11324.5362227912
36032.41595116,9317.50767041485
36057.3718583639,12173.1219789077
36082.3277655678,18289.4774079915
36107.2836727717,17098.0035963518
36132.2395799756,15087.0537155755
36157.1954871795,15520.0164035106
36182.1513943834,10227.1287409315
36207.1073015873,15980.2189218079
36232.0632087912,12312.4093005066
36257.0191159951,9454.80478482512
36281.975023199,10705.3356377346
36306.9309304029,11135.0502991993
36331.8868376068,15283.7840052846
36356.8427448108,11998.5062866196
36381.7986520147,14089.8831190706
36406.7545592186,9131.65956528515
36431.7104664225,12472.2875378172
36456.6663736264,12908.7340258872
36481.6222808303,12512.3701398142
36506.5781880342,12950.1757671408
36531.5340952381,15481.4133041985
36556.490002442,15925.2647478927
36581.4459096459,9654.37925637326
36606.4018168498,14294.4734811844
36631.3577240537,13475.0760102518
36656.3136312576,10965.9399848006
36681.2695384615,10138.5139366875
36706.2254456654,10577.739962098
36731.1813528694,11018.3183346865
36756.1372600733,12309.1575038046
36781.0931672772,10628.1573720876
36806.0490744811,12348.1778592535
36831.004981685,11514.7583235316
36855.9608888889,10678.6543838337
36880.9167960928,14973.7059368787
36905.8727032967,11997.8463320057
36930.8286105006,9441.72241296468
36955.7845177045,12895.3270307563
36980.7404249084,10762.9902925242
37005.6963321123,11642.2739410726
37030.6522393162,8637.42782481517
37055.6081465202,10813.6947625429
37080.5640537241,11263.8377140395
37105.519960928,11715.3432176182
37130.4758681319,13037.3702578874
37155.4317753358,13928.2159941999
37180.3876825397,10462.4357482311
37205.3435897436,10042.1042023755
37230.2994969475,10932.2989595091
37255.2554041514,11387.2464662199
37280.2113113553,10966.2600840103
37305.1672185592,5711.29147136712
37330.1231257631,9680.22321002267
37355.079032967,10135.8815013004
37380.0349401709,13682.5063980872
37404.9908473749,11493.3563327703
37429.9467545788,9297.40299817394
37454.9026617827,13302.4530304003
37479.8585689866,7993.74671782137
37504.8144761905,10674.7029888812
37529.7703833944,13809.3174581318
37554.7262905983,14276.6312074637
37579.6821978022,8936.5580987468
37604.6381050061,8055.20503975627
37629.59401221,11653.0747374507
37654.5499194139,10773.102642428
37679.5058266178,7193.01877223996
37704.4617338217,11256.2092548142
37729.4176410256,10822.4007849739
37754.3735482296,11290.4664824415
37779.3294554335,8593.78072057
37804.2853626374,12683.7236956252
37829.2412698413,9073.52616777655
37854.1971770452,9995.98107509795
37879.1530842491,10466.1392756599
37904.108991453,11849.1510701153
37929.0648986569,10954.1738953518
37954.0208058608,10056.4536657553
37978.9767130647,15565.1806867106
38003.9326202686,10086.7275494226
38028.8885274725,9642.69769045211
38053.8444346764,13336.0799040967
38078.8003418803,11513.8461424623
38103.7562490843,10147.349150962
38128.7121562882,15705.7123211864
38153.6680634921,9715.0737700022
38178.623970696,9266.25354267076
38203.5798778999,10208.067402844
38228.5357851038,10223.2618143976
38253.4916923077,8376.92353454074
38278.4475995116,12117.97153168
38303.4035067155,9802.11286524561
38328.3594139194,12621.3928038241
38353.3153211233,13108.2270734683
38378.2712283272,8908.02080531796
38403.2271355311,11738.3922825096
38428.1830427351,8464.11189165216
38453.138949939,10831.193122461
38478.0948571429,11790.3673699442
38503.0507643468,12752.3214255968
38528.0066715507,8041.03326912322
38552.9625787546,11842.3990355941
38577.9184859585,10436.5846781855
38602.8743931624,14252.5412734936
38627.8303003663,12370.2656813773
38652.7862075702,8100.06533703975
38677.7421147741,12406.4110164743
38702.698021978,10990.8976770416
38727.6539291819,10049.7771311963
38752.6098363858,7668.10801686115
38777.5657435898,14398.587620382
38802.5216507937,12496.8824002234
38827.4775579976,9145.57317746458
38852.4334652015,13497.1989595608
38877.3893724054,12068.4977836731
38902.3452796093,14986.554106128
38927.3011868132,10650.9649854476
38952.2570940171,8726.98568914739
38977.213001221,13109.3242106645
39002.1689084249,11183.2608958028
39027.1248156288,8764.68890793842
39052.0807228327,10240.141917695
39077.0366300366,9766.49330367826
39101.9925372405,9291.45103560374
39126.9484444445,12732.7986402628
39151.9043516484,9318.02790538899
39176.8602588523,7366.83340906813
39201.8161660562,6393.68783108039
39226.7720732601,10835.4897310167
39251.727980464,8878.00652346037
39276.6838876679,7408.846675192
39301.6397948718,11870.9721611414
39326.5957020757,10401.8201313299
39351.5516092796,11408.5955718724
39376.5075164835,10927.9987800603
39401.4634236874,9451.145967134
39426.4193308913,7970.08714166425
39451.3752380952,8480.14994003754
39476.3311452992,10989.7577395052
39501.2870525031,9004.26104348829
39526.242959707,10519.7230661319
39551.1988669109,4514.7766326864
39576.1547741148,9042.20435520855
39601.1106813187,10564.0018471388
39626.0665885226,7556.26362453847
39651.0224957265,13115.8115060825
39675.9784029304,15659.8932443443
39700.9343101343,11634.8163491318
39725.8902173382,6078.78586219508
39750.8461245421,9130.85224836531
39775.802031746,9651.50260494031
39800.7579389499,11190.9213415143
39825.7138461538,12734.5708051525
39850.6697533578,10711.839346825
39875.6256605617,8172.68013457089
39900.5815677656,11252.9470241334
39925.5374749695,8707.44823120314
39950.4933821734,10258.1648436007
39975.4492893773,11813.1175277762
40000.4051965812,5143.19525679716
40025.3611037851,12875.6375988692
40050.317010989,9283.17304252656
40075.2729181929,6197.26223720616
40100.2288253968,7757.18332546924
40125.1847326007,8285.64704559501
40150.1406398046,8815.53146790398
40175.0965470086,9866.10637518929
40200.0524542125,8319.63496362121
40225.0083614164,8330.97534962002
40249.9642686203,8342.32124510164
40274.9201758242,8875.77717121192
40299.8760830281,7319.40080475154
40324.831990232,7852.86731716132
40349.7878974359,11533.1693878702
40374.7438046398,9973.97010767956
40399.6997118437,8410.51128886166
40424.6556190476,7895.52678391428
40449.6115262515,7379.12397750735
40474.5674334554,9500.26409888658
40499.5233406593,10570.0989719063
40524.4792478633,8467.48446273487
40549.4351550672,10598.6187951107
40574.3910622711,12735.4663185238
40599.346969475,7439.01547631182
40624.3028766789,10109.3754803194
40649.2587838828,12254.097893929
40674.2146910867,10136.5315570977
40699.1705982906,6944.81814486028
40724.1265054945,7489.05111090834
40749.0824126984,9641.66373418832
40774.0383199023,4827.27661450873
40798.9942271062,9667.44846314694
40823.9501343101,9142.55222572773
40848.906041514,8616.22761323131
40873.861948718,13480.7894308782
40898.8178559219,5399.49242797579
40923.7737631258,10813.3444267513
40948.7296703297,5955.24062844952
40973.6855775336,4878.93701373842
40998.6414847375,9770.81441469502
41023.5973919414,4348.33793359272
41048.5532991453,7075.40297667797
41073.5092063492,8719.7055850926
41098.4651135531,8185.5260311382
41123.421020757,8742.75480438435
41148.3769279609,12037.1441844746
41173.3328351648,7122.23149076186
41198.2887423688,8228.77956210665
41223.2446495727,8788.91113958642
41248.2005567766,7700.40440243358
41273.1564639805,7159.7645852256
41298.1123711844,10477.999410575
41323.0682783883,6074.16126281053
41348.0241855922,12164.2311228436
41372.9800927961,10519.2171170176
41397.936,8315.5005935706
41422.8919072039,8881.45112851913
41447.8478144078,5558.14972842927
41472.8037216117,10017.7116654485
41497.7596288156,7801.70141394863
41522.7155360195,7811.8532921039
41547.6714432235,7263.29419696499
41572.6273504274,8391.60956395552
41597.5832576313,8402.49926649501
41622.5391648352,10656.9646730679
41647.4950720391,8424.29123520953
41672.450979243,8997.53969616867
41697.4068864469,7319.95319003786
41722.3627936508,6201.80757207951
41747.3187008547,5080.75495182362
41772.2746080586,9044.09983883756
41797.2305152625,6791.81307598658
41822.1864224664,8500.69313971876
41847.1423296703,5674.41597659756
41872.0982368742,7386.21762864404
41897.0541440782,7395.69794914268
41922.0100512821,7405.18171524559
41946.965958486,6844.30976410491
41971.9218656899,8566.33790872611
41996.8777728938,6290.01452430978
42021.8336800977,10878.4513427746
42046.7895873016,10319.0561654431
42071.7454945055,6888.14379852658
42096.7014017094,9770.63652227475
42121.6573089133,6330.22413917221
42146.6132161172,8066.89481772601
42171.5691233211,4615.51101174906
42196.525030525,9820.41094123577
42221.4809377289,9832.86523873866
42246.4368449329,7528.77700179827
42271.3927521368,5218.82815704318
42296.3486593407,10450.8566043328
42321.3045665446,5813.36739588888
42346.2604737485,6984.84694446998
42371.2163809524,7576.46059043606
42396.1722881563,5835.38984645677
42421.1281953602,9348.37678399488
42446.0841025641,10530.1503473239
42471.040009768,9371.89430875932
42495.9959169719,6451.26540044192
42520.9518241758,7046.57024161168
42545.9077313797,3527.69961095485
42570.8636385836,8830.28874903397
42595.8195457876,3536.53277933922
42620.7754529915,5311.42716402633
42645.7313601954,8863.42870549097
42670.6872673993,9466.11437445044
42695.6431746032,7108.43131978077
42720.5990818071,5337.9596747172
42745.554989011,5938.44208785276
42770.5108962149,7134.98412223181
42795.4668034188,8929.80050219507
42820.4227106227,6556.64105160914
42845.3786178266,11339.1380743629
42870.3345250305,16133.4564005251
42895.2904322344,6581.01752689337
42920.2463394383,10183.2283892319
42945.2022466423,6597.28039402087
42970.1581538462,6605.41535138447
42995.1140610501,8417.24881401393
43020.069968254,10835.4964006321
43045.0258754579,5424.40976182199
43069.9817826618,4224.16804173961
43094.9376898657,9062.89748853461
43119.8935970696,4839.47168027977
43144.8495042735,11507.8242121243
43169.8054114774,5457.74544124907
43194.7613186813,7285.89076313893
43219.7172258852,7294.79001171276
43244.6731330891,11564.1784494385
43269.629040293,4875.06377980917
43294.584947497,6711.3768781562
43319.5408547009,9163.01346836943
43344.4967619048,10397.3725952859
43369.4526691087,7348.23520556217
43394.4085763126,5517.86316024501
43419.3644835165,5524.5516308225
43444.3203907204,8604.15391815163
43469.2762979243,5537.93366997213
43494.2322051282,9857.11505026083
43519.1881123321,9869.01765427631
43544.144019536,6175.577003165
43569.0999267399,6801.32178161437
43594.0558339438,8047.60374099812
43619.0117411477,8057.28408489599
43643.9676483517,10549.1103746756
43668.9235555556,10561.7753537733
43693.8794627595,4976.20862795825
43718.8353699634,7473.25714940354
43743.7912771673,6858.68649134291
43768.7471843712,4369.83855803226
43793.7030915751,4375.0596400819
43818.658998779,5631.79103170461
43843.6149059829,11903.514574403
43868.5708131868,6272.47142724432
43893.5267203907,6907.93053231168
43918.4826275946,5029.92313513922
43943.4385347985,10071.7962057493
43968.3944420024,5672.1086674236
43993.3503492064,9464.72236768656
44018.3062564103,8844.20384369828
44043.2621636142,8854.6690330131
44068.2180708181,6965.4643351544
44093.173978022,6339.71857602915
44118.1298852259,1904.15951887496
44143.0857924298,3177.33987627685
44168.0416996337,6998.37889535589
44192.9976068376,5732.68231998927
44217.9535140415,6377.13290995124
44242.9094212454,7661.54433906217
44267.8653284493,6392.10912719474
44292.8212356532,5759.63948795251
44317.7771428572,5766.38206318484
44342.7330500611,8980.41811119427
44367.688957265,7064.28686665943
44392.6448644689,2571.82999285295
44417.6007716728,5793.36515065937
44442.5566788767,3866.7427075863
44467.5125860806,5806.86420451303
44492.4684932845,3229.78642693899
44517.4244004884,5173.66057043322
44542.3803076923,8416.95387386747
44567.3362148962,4537.45978756768
44592.2921221001,8436.46989078183
44617.248029304,6497.10032870204
44642.2039365079,7155.07068430368
44667.1598437119,5860.90832732983
44692.1157509158,3259.81613395266
44717.0716581197,4569.00178891109
44742.0275653236,5881.19380675293
44766.9834725275,3925.30522359674
44791.9393797314,5239.75372957643
44816.8952869353,8524.37318239692
44841.8511941392,7221.20222423446
44866.8071013431,5257.79968993611
44891.763008547,2631.90843215054
44916.7189157509,8563.48179142372
44941.6748229548,7254.29915705312
44966.6307301587,7922.81070819626
44991.5866373626,5948.88137708996
45016.5425445666,5955.65570014473
45041.4984517705,5299.93865659793
45066.4543589744,5969.20723103237
45091.4102661783,4647.9878787843
45116.3661733822,3988.50835377898
45141.3220805861,6655.04618294373
45166.27798779,4663.80561567744
45191.2338949939,8671.14782831492
45216.1898021978,6677.64895935428
45241.1457094017,8022.2222085738
45266.1016166056,8700.53904785482
45291.0575238095,5360.20836677759
45316.0134310134,5366.23960220407
45340.9693382173,7386.87341082828
45365.9252454213,6050.59229736795
45390.8811526252,2692.16883513812
45415.8370598291,2695.18588949132
45440.792967033,8094.60987010226
45465.7488742369,6077.7473210472
45490.7047814408,4732.41844062387
45515.6606886447,6768.14379224187
45540.6165958486,5420.55250058136
45565.5725030525,5426.59060783324
45590.5284102564,6790.78668145185
45615.4843174603,7478.16946549326
45640.4402246642,9528.24016985579
45665.3961318681,2725.37461685291
45690.352039072,4774.6915890048
45715.307946276,5462.83211927911
45740.2638534799,6836.09302355643
45765.2197606838,2737.45863786753
45790.1756678877,6851.20084943825
45815.1315750916,4801.12904240578
45840.0874822955,3433.15567897482
45865.0433894994,6186.48082712005
45889.9992967033,7569.56688958804
45914.9552039072,4133.38915387101
45939.9111111111,3448.27000339909
45964.867018315,6213.6888148014
45989.8229255189,5529.32635124305
46014.7788327228,5535.37420929007
46039.7347399267,4848.74469644528
46064.6906471307,6934.33905454204
46089.6465543346,4165.14029933391
46114.6024615385,5559.56996624776
