Energy,TotalEfficiency
37404.9908473749,1.40868230509547e-07
37429.9467545788,1.40651452553892e-07
37454.9026617827,1.40435240851935e-07
37479.8585689866,1.40219593729257e-07
37504.8144761905,1.40004509516878e-07
37529.7703833944,1.39789986551238e-07
37554.7262905983,1.39576023174183e-07
37579.6821978022,1.39362617732943e-07
37604.6381050061,1.39149768580119e-07
37629.59401221,1.38937474073666e-07
37654.5499194139,1.38725732576872e-07
37679.5058266178,1.38514542458345e-07
37704.4617338217,1.38303902091997e-07
37729.4176410256,1.38093809857021e-07
37754.3735482296,1.37884264137881e-07
37779.3294554335,1.37675263324291e-07
37804.2853626374,1.37466805811201e-07
37829.2412698413,1.37258889998779e-07
37854.1971770452,1.37051514292393e-07
37879.1530842491,1.36844677102595e-07
37904.108991453,1.36638376845109e-07
37929.0648986569,1.36432611940808e-07
37954.0208058608,1.36227380815698e-07
37978.9767130647,1.36022681900909e-07
38003.9326202686,1.35818513632669e-07
38028.8885274725,1.35614874452293e-07
38053.8444346764,1.35411762806167e-07
38078.8003418803,1.35209177145729e-07
38103.7562490843,1.35007115927454e-07
38128.7121562882,1.34805577612838e-07
38153.6680634921,1.34604560668383e-07
38178.623970696,1.34404063565578e-07
38203.5798778999,1.34204084780885e-07
38228.5357851038,1.34004622795723e-07
38253.4916923077,1.33805676096451e-07
38278.4475995116,1.33607243174352e-07
38303.4035067155,1.3340932252562e-07
38328.3594139194,1.33211912651338e-07
38353.3153211233,1.33015012057469e-07
38378.2712283272,1.32818619254837e-07
38403.2271355311,1.32622732759109e-07
38428.1830427351,1.32427351090784e-07
38453.138949939,1.32232472775173e-07
38478.0948571429,1.32038096342389e-07
38503.0507643468,1.31844220327325e-07
38528.0066715507,1.3165084326964e-07
38552.9625787546,1.31457963713748e-07
38577.9184859585,1.31265580208798e-07
38602.8743931624,1.31073691308659e-07
38627.8303003663,1.30882295571908e-07
38652.7862075702,1.30691391561809e-07
38677.7421147741,1.30500977846304e-07
38702.698021978,1.30311052997992e-07
38727.6539291819,1.30121615594118e-07
38752.6098363858,1.29932664216557e-07
38777.5657435898,1.29744197451796e-07
38802.5216507937,1.29556213890923e-07
38827.4775579976,1.29368712129609e-07
38852.4334652015,1.29181690768095e-07
38877.3893724054,1.28995148411176e-07
38902.3452796093,1.28809083668184e-07
38927.3011868132,1.28623495152979e-07
38952.2570940171,1.28438381483928e-07
38977.213001221,1.28253741283893e-07
39002.1689084249,1.28069573180217e-07
39027.1248156288,1.27885875804706e-07
39052.0807228327,1.27702647793619e-07
39077.0366300366,1.2751988778765e-07
39101.9925372405,1.27337594431913e-07
39126.9484444445,1.27155766375932e-07
39151.9043516484,1.26974402273621e-07
39176.8602588523,1.26793500783272e-07
39201.8161660562,1.2661306056754e-07
39226.7720732601,1.26433080293431e-07
39251.727980464,1.26253558632283e-07
39276.6838876679,1.26074494259757e-07
39301.6397948718,1.25895885855819e-07
39326.5957020757,1.25717732104726e-07
39351.5516092796,1.25540031695014e-07
39376.5075164835,1.25362783319483e-07
39401.4634236874,1.25185985675182e-07
39426.4193308913,1.25009637463394e-07
39451.3752380952,1.24833737389626e-07
39476.3311452992,1.24658284163591e-07
39501.2870525031,1.24483276499196e-07
39526.242959707,1.24308713114528e-07
39551.1988669109,1.24134592731839e-07
39576.1547741148,1.23960914077532e-07
39601.1106813187,1.23787675882153e-07
39626.0665885226,1.23614876880366e-07
39651.0224957265,1.23442515810952e-07
39675.9784029304,1.23270591416784e-07
39700.9343101343,1.23099102444822e-07
39725.8902173382,1.22928047646096e-07
39750.8461245421,1.2275742577569e-07
39775.802031746,1.22587235592733e-07
39800.7579389499,1.22417475860383e-07
39825.7138461538,1.22248145345815e-07
39850.6697533578,1.22079242820205e-07
39875.6256605617,1.21910767058721e-07
39900.5815677656,1.21742716840505e-07
39925.5374749695,1.21575090948664e-07
39950.4933821734,1.21407888170252e-07
39975.4492893773,1.21241107296262e-07
40000.4051965812,1.2107474711542e-07
40025.3611037851,1.20908782244817e-07
40050.317010989,1.20743188995045e-07
40075.2729181929,1.20577966446552e-07
40100.2288253968,1.20413113682138e-07
40125.1847326007,1.20248629786952e-07
40150.1406398046,1.20084513848488e-07
40175.0965470086,1.1992076495658e-07
40200.0524542125,1.19757382203394e-07
40225.0083614164,1.19594364683428e-07
40249.9642686203,1.19431711493504e-07
40274.9201758242,1.19269421732763e-07
40299.8760830281,1.19107494502661e-07
40324.831990232,1.18945928906967e-07
40349.7878974359,1.18784724051751e-07
40374.7438046398,1.18623879045387e-07
40399.6997118437,1.18463392998544e-07
40424.6556190476,1.18303265024179e-07
40449.6115262515,1.18143494237538e-07
40474.5674334554,1.17984079756147e-07
40499.5233406593,1.17825020699808e-07
40524.4792478633,1.17666316190595e-07
40549.4351550672,1.17507965352846e-07
40574.3910622711,1.17349967313163e-07
40599.346969475,1.17192321200405e-07
40624.3028766789,1.17035026145681e-07
40649.2587838828,1.16878081282347e-07
40674.2146910867,1.16721485746003e-07
40699.1705982906,1.16565238674484e-07
40724.1265054945,1.16409339207859e-07
40749.0824126984,1.16253786488423e-07
40774.0383199023,1.16098579660694e-07
40798.9942271062,1.15943717871409e-07
40823.9501343101,1.15789200269516e-07
40848.906041514,1.15635026006173e-07
40873.861948718,1.15481194234739e-07
40898.8178559219,1.15327704110771e-07
40923.7737631258,1.15174554792023e-07
40948.7296703297,1.15021745438433e-07
40973.6855775336,1.14869275212126e-07
40998.6414847375,1.14717143277404e-07
41023.5973919414,1.14565348800743e-07
41048.5532991453,1.14413890950789e-07
41073.5092063492,1.14262768898352e-07
41098.4651135531,1.141119818164e-07
41123.421020757,1.13961528880057e-07
41148.3769279609,1.13811409266597e-07
41173.3328351648,1.13661622155436e-07
41198.2887423688,1.13512166728134e-07
41223.2446495727,1.13363042168383e-07
41248.2005567766,1.13214247662006e-07
41273.1564639805,1.13065782396953e-07
41298.1123711844,1.12917645563291e-07
41323.0682783883,1.12769836353208e-07
41348.0241855922,1.12622353960997e-07
41372.9800927961,1.12475197583062e-07
41397.936,1.12328366417906e-07
41422.8919072039,1.12181859666128e-07
41447.8478144078,1.1203567653042e-07
41472.8037216117,1.11889816215559e-07
41497.7596288156,1.11744277928407e-07
41522.7155360195,1.11599060877899e-07
41547.6714432235,1.11454164275046e-07
41572.6273504274,1.11309587332925e-07
41597.5832576313,1.11165329266675e-07
41622.5391648352,1.11021389293495e-07
41647.4950720391,1.10877766632635e-07
41672.450979243,1.10734460505394e-07
41697.4068864469,1.10591470135117e-07
41722.3627936508,1.10448794747183e-07
41747.3187008547,1.10306433569009e-07
41772.2746080586,1.1016438583004e-07
41797.2305152625,1.10022650761746e-07
41822.1864224664,1.09881227597614e-07
41847.1423296703,1.0974011557315e-07
41872.0982368742,1.09599313925866e-07
41897.0541440782,1.09458821895284e-07
41922.0100512821,1.09318638722923e-07
41946.965958486,1.09178763652299e-07
41971.9218656899,1.09039195928919e-07
41996.8777728938,1.08899934800278e-07
42021.8336800977,1.08760979515851e-07
42046.7895873016,1.0862232932709e-07
42071.7454945055,1.0848398348742e-07
42096.7014017094,1.08345941252233e-07
42121.6573089133,1.08208201878885e-07
42146.6132161172,1.08070764626688e-07
42171.5691233211,1.0793362875691e-07
42196.525030525,1.07796793532765e-07
42221.4809377289,1.07660258219414e-07
42246.4368449329,1.07524022083954e-07
42271.3927521368,1.0738808439542e-07
42296.3486593407,1.07252444424775e-07
42321.3045665446,1.07117101444907e-07
42346.2604737485,1.06982054730626e-07
42371.2163809524,1.06847303558657e-07
42396.1722881563,1.06712847207638e-07
42421.1281953602,1.06578684958111e-07
42446.0841025641,1.06444816092522e-07
42471.040009768,1.06311239895214e-07
42495.9959169719,1.06177955652424e-07
42520.9518241758,1.06044962652273e-07
42545.9077313797,1.05912260184771e-07
42570.8636385836,1.05779847541803e-07
42595.8195457876,1.0564772401713e-07
42620.7754529915,1.05515888906383e-07
42645.7313601954,1.05384341507057e-07
42670.6872673993,1.05253081118508e-07
42695.6431746032,1.05122107041948e-07
42720.5990818071,1.04991418580441e-07
42745.554989011,1.04861015038896e-07
42770.5108962149,1.04730895724067e-07
42795.4668034188,1.04601059944543e-07
42820.4227106227,1.04471507010747e-07
42845.3786178266,1.04342236234932e-07
42870.3345250305,1.04213246931174e-07
42895.2904322344,1.04084538415367e-07
42920.2463394383,1.03956110005223e-07
42945.2022466423,1.03827961020262e-07
42970.1581538462,1.03700090781811e-07
42995.1140610501,1.03572498612998e-07
43020.069968254,1.0344518383875e-07
43045.0258754579,1.03318145785783e-07
43069.9817826618,1.03191383782603e-07
43094.9376898657,1.030648971595e-07
43119.8935970696,1.02938685248542e-07
43144.8495042735,1.02812747383572e-07
43169.8054114774,1.02687082900203e-07
43194.7613186813,1.02561691135813e-07
43219.7172258852,1.02436571429543e-07
43244.6731330891,1.02311723122289e-07
43269.629040293,1.021871455567e-07
43294.584947497,1.02062838077173e-07
43319.5408547009,1.01938800029848e-07
43344.4967619048,1.01815030762605e-07
43369.4526691087,1.01691529625059e-07
43394.4085763126,1.01568295968554e-07
43419.3644835165,1.01445329146161e-07
43444.3203907204,1.01322628512671e-07
43469.2762979243,1.01200193424593e-07
43494.2322051282,1.01078023240151e-07
43519.1881123321,1.00956117319274e-07
43544.144019536,1.00834475023597e-07
43569.0999267399,1.00713095716455e-07
43594.0558339438,1.00591978762876e-07
43619.0117411477,1.00471123529583e-07
43643.9676483517,1.00350529384982e-07
43668.9235555556,1.00230195699164e-07
43693.8794627595,1.00110121843897e-07
43718.8353699634,9.99903071926236e-08
43743.7912771673,9.98707511204552e-08
43768.7471843712,9.97514530041687e-08
43793.7030915751,9.96324122222022e-08
43818.658998779,9.95136281546505e-08
43843.6149059829,9.93951001832606e-08
43868.5708131868,9.92768276914283e-08
43893.5267203907,9.91588100641934e-08
43918.4826275946,9.90410466882343e-08
43943.4385347985,9.8923536951866e-08
43968.3944420024,9.8806280245035e-08
43993.3503492064,9.86892759593143e-08
44018.3062564103,9.85725234878994e-08
44043.2621636142,9.84560222256055e-08
44068.2180708181,9.83397715688616e-08
44093.173978022,9.82237709157075e-08
44118.1298852259,9.81080196657883e-08
44143.0857924298,9.79925172203521e-08
44168.0416996337,9.78772629822442e-08
44192.9976068376,9.77622563559037e-08
44217.9535140415,9.76474967473593e-08
44242.9094212454,9.75329835642248e-08
44267.8653284493,9.74187162156956e-08
44292.8212356532,9.73046941125439e-08
44317.7771428572,9.71909166671155e-08
44342.7330500611,9.70773832933244e-08
44367.688957265,9.69640934066501e-08
44392.6448644689,9.68510464241322e-08
44417.6007716728,9.67382417643675e-08
44442.5566788767,9.66256788475049e-08
44467.5125860806,9.65133570952426e-08
44492.4684932845,9.64012759308225e-08
44517.4244004884,9.6289434779027e-08
44542.3803076923,9.61778330661755e-08
44567.3362148962,9.60664702201193e-08
44592.2921221001,9.59553456702379e-08
44617.248029304,9.58444588474355e-08
44642.2039365079,9.57338091841363e-08
44667.1598437119,9.56233961142809e-08
44692.1157509158,9.55132190733224e-08
44717.0716581197,9.54032774982225e-08
44742.0275653236,9.52935708274462e-08
44766.9834725275,9.51840985009601e-08
44791.9393797314,9.50748599602266e-08
44816.8952869353,9.49658546482006e-08
44841.8511941392,9.4857082009326e-08
44866.8071013431,9.47485414895307e-08
44891.763008547,9.46402325362244e-08
44916.7189157509,9.45321545982919e-08
44941.6748229548,9.44243071260923e-08
44966.6307301587,9.4316689571453e-08
44991.5866373626,9.4209301387667e-08
45016.5425445666,9.41021420294877e-08
45041.4984517705,9.39952109531268e-08
45066.4543589744,9.38885076162484e-08
45091.4102661783,9.37820314779673e-08
45116.3661733822,9.36757819988434e-08
45141.3220805861,9.35697586408781e-08
45166.27798779,9.3463960867512e-08
45191.2338949939,9.33583881436192e-08
45216.1898021978,9.32530399355042e-08
45241.1457094017,9.31479157108985e-08
45266.1016166056,9.30430149389559e-08
45291.0575238095,9.29383370902499e-08
45316.0134310134,9.28338816367688e-08
45340.9693382173,9.27296480519124e-08
45365.9252454213,9.2625635810488e-08
45390.8811526252,9.25218443887074e-08
45415.8370598291,9.24182732641822e-08
45440.792967033,9.23149219159206e-08
45465.7488742369,9.22117898243232e-08
45490.7047814408,9.21088764711802e-08
45515.6606886447,9.20061813396663e-08
45540.6165958486,9.1903703914338e-08
45565.5725030525,9.18014436811303e-08
45590.5284102564,9.16994001273514e-08
45615.4843174603,9.1597572741681e-08
45640.4402246642,9.14959610141643e-08
45665.3961318681,9.13945644362109e-08
45690.352039072,9.12933825005888e-08
45715.307946276,9.11924147014229e-08
45740.2638534799,9.10916605341892e-08
45765.2197606838,9.09911194957131e-08
45790.1756678877,9.08907910841644e-08
45815.1315750916,9.07906747990546e-08
45840.0874822955,9.06907701412322e-08
45865.0433894994,9.05910766128804e-08
45889.9992967033,9.04915937175126e-08
45914.9552039072,9.03923209599695e-08
45939.9111111111,9.02932578464145e-08
45964.867018315,9.01944038843311e-08
45989.8229255189,9.00957585825189e-08
46014.7788327228,8.99973214510904e-08
46039.7347399267,8.9899092001467e-08
46064.6906471307,8.98010697463751e-08
46089.6465543346,8.97032541998443e-08
46114.6024615385,8.96056448772019e-08
46139.5583687424,8.95082412950701e-08
46164.5142759463,8.9411042971363e-08
46189.4701831502,8.93140494252829e-08
46214.4260903541,8.92172601773156e-08
46239.381997558,8.9120674749229e-08
46264.3379047619,8.90242926640685e-08
46289.2938119658,8.89281134461525e-08
46314.2497191697,8.88321366210712e-08
46339.2056263736,8.87363617156817e-08
46364.1615335775,8.86407882581046e-08
46389.1174407814,8.85454157777209e-08
46414.0733479854,8.84502438051688e-08
46439.0292551893,8.83552718723397e-08
46463.9851623932,8.82604995123753e-08
46488.9410695971,8.81659262596636e-08
46513.896976801,8.80715516498366e-08
46538.8528840049,8.79773752197652e-08
46563.8087912088,8.78833965075582e-08
46588.7646984127,8.77896150525563e-08
46613.7206056166,8.76960303953307e-08
46638.6765128205,8.7602642077679e-08
46663.6324200244,8.75094496426218e-08
46688.5883272283,8.74164526343999e-08
46713.5442344322,8.73236505984699e-08
46738.5001416361,8.72310430815023e-08
46763.4560488401,8.71386296313768e-08
46788.411956044,8.70464097971803e-08
46813.3678632479,8.69543831292024e-08
46838.3237704518,8.68625491789332e-08
46863.2796776557,8.67709074990589e-08
46888.2355848596,8.667945764346e-08
46913.1914920635,8.65881991672063e-08
46938.1473992674,8.64971316265547e-08
46963.1033064713,8.64062545789466e-08
46988.0592136752,8.63155675830029e-08
47013.0151208791,8.62250701985223e-08
47037.971028083,8.61347619864769e-08
47062.9269352869,8.60446425090103e-08
47087.8828424909,8.59547113294336e-08
47112.8387496948,8.58649680122214e-08
47137.7946568987,8.57754121230107e-08
47162.7505641026,8.56860432285958e-08
47187.7064713065,8.55968608969261e-08
47212.6623785104,8.55078646971028e-08
47237.6182857143,8.54190541993752e-08
47262.5741929182,8.53304289751388e-08
47287.5301001221,8.52419885969303e-08
47312.486007326,8.51537326384259e-08
47337.4419145299,8.50656606744388e-08
47362.3978217338,8.49777722809132e-08
47387.3537289377,8.4890067034925e-08
47412.3096361416,8.48025445146751e-08
47437.2655433456,8.47152042994892e-08
47462.2214505495,8.46280459698128e-08
47487.1773577534,8.4541069107209e-08
47512.1332649573,8.44542732943552e-08
47537.0891721612,8.43676581150404e-08
47562.0450793651,8.42812231541611e-08
47587.000986569,8.41949679977199e-08
47611.9568937729,8.41088922328209e-08
47636.9128009768,8.40229954476672e-08
47661.8687081807,8.39372772315587e-08
47686.8246153846,8.38517371748878e-08
47711.7805225885,8.37663748691367e-08
47736.7364297924,8.36811899068755e-08
47761.6923369963,8.35961818817581e-08
47786.6482442003,8.35113503885187e-08
47811.6041514042,8.34266950229706e-08
47836.5600586081,8.33422153820019e-08
47861.515965812,8.32579110635725e-08
47886.4718730159,8.31737816667121e-08
47911.4277802198,8.30898267915163e-08
47936.3836874237,8.30060460391444e-08
47961.3395946276,8.29224390118159e-08
47986.2955018315,8.28390053128074e-08
48011.2514090354,8.27557445464506e-08
48036.2073162393,8.26726563181284e-08
48061.1632234432,8.25897402342735e-08
48086.1191306471,8.2506995902363e-08
48111.075037851,8.24244229309178e-08
48136.030945055,8.2342020929499e-08
48160.9868522589,8.22597895087048e-08
48185.9427594628,8.21777282801671e-08
48210.8986666667,8.20958368565505e-08
48235.8545738706,8.20141148515471e-08
48260.8104810745,8.19325618798757e-08
48285.7663882784,8.18511775572779e-08
48310.7222954823,8.17699615005149e-08
48335.6782026862,8.16889133273657e-08
48360.6341098901,8.16080326566242e-08
48385.590017094,8.15273191080951e-08
48410.5459242979,8.14467723025928e-08
48435.5018315018,8.13663918619373e-08
48460.4577387057,8.12861774089525e-08
48485.4136459097,8.12061285674625e-08
48510.3695531136,8.11262449622894e-08
48535.3254603175,8.10465262192502e-08
48560.2813675214,8.09669719651543e-08
48585.2372747253,8.08875818278006e-08
48610.1931819292,8.08083554359747e-08
48635.1490891331,8.07292924194467e-08
48660.104996337,8.06503924089678e-08
48685.0609035409,8.05716550362678e-08
48710.0168107448,8.04930799340524e-08
48734.9727179487,8.04146667360006e-08
48759.9286251526,8.03364150767623e-08
48784.8845323565,8.02583245919547e-08
48809.8404395604,8.01803949181602e-08
48834.7963467644,8.0102625692924e-08
48859.7522539683,8.00250165547514e-08
48884.7081611722,7.99475671431042e-08
48909.6640683761,7.98702770983989e-08
48934.61997558,7.97931460620043e-08
48959.5758827839,7.97161736762379e-08
48984.5317899878,7.96393595843641e-08
49009.4876971917,7.95627034305915e-08
49034.4436043956,7.94862048600694e-08
49059.3995115995,7.94098635188866e-08
49084.3554188034,7.93336790540677e-08
49109.3113260073,7.92576511135706e-08
49134.2672332112,7.91817793462849e-08
49159.2231404151,7.91060634020277e-08
49184.1790476191,7.90305029315426e-08
49209.134954823,7.89550975864963e-08
49234.0908620269,7.88798470194759e-08
49259.0467692308,7.88047508839869e-08
49284.0026764347,7.87298088344505e-08
49308.9585836386,7.86550205262003e-08
49333.9144908425,7.85803856154812e-08
49358.8703980464,7.85059037594459e-08
49383.8263052503,7.84315746161522e-08
49408.7822124542,7.8357397844561e-08
49433.7381196581,7.8283373104534e-08
49458.694026862,7.82095000568304e-08
49483.6499340659,7.8135778363105e-08
49508.6058412698,7.80622076859056e-08
49533.5617484738,7.79887876886706e-08
49558.5176556777,7.79155180357262e-08
49583.4735628816,7.78423983922843e-08
49608.4294700855,7.77694284244401e-08
49633.3853772894,7.76966077991685e-08
49658.3412844933,7.7623936184324e-08
49683.2971916972,7.7551413248636e-08
49708.2530989011,7.74790386617073e-08
49733.209006105,7.74068120940117e-08
49758.1649133089,7.73347332168913e-08
49783.1208205128,7.72628017025547e-08
49808.0767277167,7.71910172240736e-08
49833.0326349206,7.71193794553817e-08
49857.9885421245,7.70478880712707e-08
49882.9444493285,7.69765427473895e-08
49907.9003565324,7.69053431602408e-08
49932.8562637363,7.68342889871792e-08
49957.8121709402,7.67633799064081e-08
49982.7680781441,7.66926155969789e-08
50007.723985348,7.66219944849745e-08
50032.6798925519,7.6551497619016e-08
50057.6357997558,7.64811186040502e-08
50082.5917069597,7.64108572996238e-08
50107.5476141636,7.63407135652048e-08
50132.5035213675,7.6270687260185e-08
50157.4594285714,7.62007782438811e-08
50182.4153357753,7.61309863755373e-08
50207.3712429793,7.60613115143278e-08
50232.3271501832,7.59917535193579e-08
50257.2830573871,7.59223122496673e-08
50282.238964591,7.58529875642307e-08
50307.1948717949,7.57837793219609e-08
50332.1507789988,7.57146873817108e-08
50357.1066862027,7.56457116022743e-08
50382.0625934066,7.557685184239e-08
50407.0185006105,7.55081079607413e-08
50431.9744078144,7.54394798159598e-08
50456.9303150183,7.53709672666265e-08
50481.8862222222,7.53025701712744e-08
50506.8421294261,7.52342883883891e-08
50531.79803663,7.51661217764123e-08
50556.753943834,7.50980701937426e-08
50581.7098510379,7.5030133498738e-08
50606.6657582418,7.49623115497169e-08
50631.6216654457,7.48946042049613e-08
50656.5775726496,7.48270113227176e-08
50681.5334798535,7.47595327611981e-08
50706.4893870574,7.46921683785846e-08
50731.4452942613,7.46249180330281e-08
50756.4012014652,7.45577815826515e-08
50781.3571086691,7.44907588855521e-08
50806.313015873,7.44238497998021e-08
50831.2689230769,7.43570541834507e-08
50856.2248302808,7.42903718945269e-08
50881.1807374847,7.42238027910394e-08
50906.1366446887,7.41573467309798e-08
50931.0925518926,7.40910035723238e-08
50956.0484590965,7.40247731730331e-08
50981.0043663004,7.39586553910558e-08
51005.9602735043,7.38926500843305e-08
51030.9161807082,7.38267571107857e-08
51055.8720879121,7.37609763283428e-08
51080.827995116,7.36953075949171e-08
51105.7839023199,7.36297507684192e-08
51130.7398095238,7.35643057067579e-08
51155.6957167277,7.349897226784e-08
51180.6516239316,7.34337503095731e-08
51205.6075311355,7.33686396898674e-08
51230.5634383394,7.33036402666359e-08
51255.5193455434,7.3238751897797e-08
51280.4752527473,7.31739744412765e-08
51305.4311599512,7.31093077550075e-08
51330.3870671551,7.30447516969336e-08
51355.342974359,7.29803061250092e-08
51380.2988815629,7.29159708972022e-08
51405.2547887668,7.28517458714936e-08
51430.2106959707,7.27876309058814e-08
51455.1666031746,7.27236258583804e-08
51480.1225103785,7.26597305870236e-08
51505.0784175824,7.25959449498651e-08
51530.0343247863,7.25322688049794e-08
51554.9902319902,7.24687020104649e-08
51579.9461391941,7.24052444244445e-08
51604.9020463981,7.23418959050661e-08
51629.857953602,7.22786563105055e-08
51654.8138608059,7.22155254989666e-08
51679.7697680098,7.21525033286842e-08
51704.7256752137,7.20895896579232e-08
51729.6815824176,7.20267843449823e-08
51754.6374896215,7.19640872481933e-08
51779.5933968254,7.19014982259242e-08
51804.5493040293,7.18390171365793e-08
51829.5052112332,7.17766438386006e-08
51854.4611184371,7.17143781904703e-08
51879.417025641,7.16522200507106e-08
51904.3729328449,7.15901692778854e-08
51929.3288400488,7.15282257306024e-08
51954.2847472528,7.14663892675135e-08
51979.2406544567,7.14046597473161e-08
52004.1965616606,7.13430370287548e-08
52029.1524688645,7.12815209706223e-08
52054.1083760684,7.1220111431761e-08
52079.0642832723,7.11588082710633e-08
52104.0201904762,7.10976113474742e-08
52128.9760976801,7.10365205199912e-08
52153.932004884,7.09755356476664e-08
52178.8879120879,7.09146565896072e-08
52203.8438192918,7.08538832049777e-08
52228.7997264957,7.07932153529996e-08
52253.7556336996,7.07326528929538e-08
52278.7115409035,7.06721956841811e-08
52303.6674481075,7.06118435860836e-08
52328.6233553114,7.05515964581256e-08
52353.5792625153,7.04914541598349e-08
52378.5351697192,7.04314165508045e-08
52403.4910769231,7.03714834906922e-08
52428.446984127,7.0311654839223e-08
52453.4028913309,7.02519304561897e-08
52478.3587985348,7.01923102014546e-08
52503.3147057387,7.01327939349491e-08
52528.2706129426,7.0073381516676e-08
52553.2265201465,7.0014072806711e-08
52578.1824273504,6.9954867665202e-08
52603.1383345543,6.98957659523717e-08
52628.0942417582,6.98367675285177e-08
52653.0501489622,6.97778722540141e-08
52678.0060561661,6.97190799893123e-08
52702.96196337,6.96603905949422e-08
52727.9178705739,6.96018039315125e-08
52752.8737777778,6.95433198597125e-08
52777.8296849817,6.94849382403127e-08
52802.7855921856,6.9426658934166e-08
52827.7414993895,6.93684818022083e-08
52852.6974065934,6.93104067054595e-08
52877.6533137973,6.92524335050253e-08
52902.6092210012,6.91945620620969e-08
52927.5651282051,6.91367922379525e-08
52952.521035409,6.90791238939582e-08
52977.4769426129,6.90215568915693e-08
53002.4328498169,6.89640910923307e-08
53027.3887570208,6.89067263578777e-08
53052.3446642247,6.88494625499375e-08
53077.3005714286,6.87922995303293e-08
53102.2564786325,6.87352371609662e-08
53127.2123858364,6.86782753038551e-08
53152.1682930403,6.86214138210982e-08
53177.1242002442,6.85646525748935e-08
53202.0801074481,6.85079914275357e-08
53227.036014652,6.84514302414176e-08
53251.9919218559,6.83949688790297e-08
53276.9478290598,6.83386072029626e-08
53301.9037362637,6.82823450759064e-08
53326.8596434676,6.82261823606523e-08
53351.8155506716,6.81701189200938e-08
53376.7714578755,6.81141546172264e-08
53401.7273650794,6.80582893151492e-08
53426.6832722833,6.80025228770651e-08
53451.6391794872,6.79468551662823e-08
53476.5950866911,6.78912860462149e-08
53501.550993895,6.78358153803829e-08
53526.5069010989,6.77804430324142e-08
53551.4628083028,6.77251688660442e-08
53576.4187155067,6.76699927451171e-08
53601.3746227106,6.76149145335869e-08
53626.3305299145,6.7559934095518e-08
53651.2864371184,6.7505051295085e-08
53676.2423443223,6.74502659965752e-08
53701.1982515263,6.73955780643872e-08
53726.1541587302,6.73409873630341e-08
53751.1100659341,6.72864937571414e-08
53776.065973138,6.72320971114503e-08
53801.0218803419,6.71777972908167e-08
53825.9777875458,6.71235941602123e-08
53850.9336947497,6.70694875847257e-08
53875.8896019536,6.7015477429563e-08
53900.8455091575,6.69615635600474e-08
53925.8014163614,6.69077458416217e-08
53950.7573235653,6.68540241398471e-08
53975.7132307692,6.68003983204056e-08
54000.6691379731,6.6746868249099e-08
54025.625045177,6.66934337918507e-08
54050.580952381,6.6640094814706e-08
54075.5368595849,6.65868511838324e-08
54100.4927667888,6.65337027655207e-08
54125.4486739927,6.64806494261849e-08
54150.4045811966,6.64276910323646e-08
54175.3604884005,6.63748274507228e-08
54200.3163956044,6.63220585480488e-08
54225.2723028083,6.62693841912581e-08
54250.2282100122,6.62168042473927e-08
54275.1841172161,6.61643185836217e-08
54300.14002442,6.61119270672424e-08
54325.0959316239,6.60596295656804e-08
54350.0518388278,6.60074259464903e-08
54375.0077460317,6.59553160773562e-08
54399.9636532357,6.59032998260925e-08
54424.9195604396,6.58513770606442e-08
54449.8754676435,6.57995476490871e-08
54474.8313748474,6.57478114596296e-08
54499.7872820513,6.56961683606113e-08
54524.7431892552,6.56446182205057e-08
54549.6990964591,6.55931609079191e-08
54574.655003663,6.55417962915916e-08
54599.6109108669,6.54905242403976e-08
54624.5668180708,6.54393446233468e-08
54649.5227252747,6.5388257309584e-08
54674.4786324786,6.53372621683898e-08
54699.4345396825,6.52863590691811e-08
54724.3904468864,6.52355478815123e-08
54749.3463540904,6.51848284750743e-08
54774.3022612943,6.51342007196962e-08
54799.2581684982,6.50836644853456e-08
54824.2140757021,6.50332196421286e-08
54849.169982906,6.49828660602904e-08
54874.1258901099,6.49326036102161e-08
54899.0817973138,6.4882432162431e-08
54924.0377045177,6.48323515876009e-08
54948.9936117216,6.47823617565327e-08
54973.9495189255,6.47324625401743e-08
54998.9054261294,6.46826538096163e-08
55023.8613333333,6.46329354360912e-08
55048.8172405372,6.45833072909741e-08
55073.7731477412,6.45337692457836e-08
55098.7290549451,6.44843211721816e-08
55123.684962149,6.44349629419747e-08
55148.6408693529,6.43856944271129e-08
55173.5967765568,6.43365154996917e-08
55198.5526837607,6.4287426031952e-08
55223.5085909646,6.42384258962796e-08
55248.4644981685,6.41895149652069e-08
55273.4204053724,6.41406931114124e-08
55298.3763125763,6.40919602077215e-08
55323.3322197802,6.4043316127107e-08
55348.2881269841,6.39947607426889e-08
55373.244034188,6.39462939277347e-08
55398.1999413919,6.38979155556614e-08
55423.1558485959,6.38496255000333e-08
55448.1117557998,6.38014236345642e-08
55473.0676630037,6.37533098331177e-08
55498.0235702076,6.37052839697064e-08
55522.9794774115,6.36573459184933e-08
55547.9353846154,6.36094955537912e-08
55572.8912918193,6.35617327500647e-08
55597.8471990232,6.35140573819284e-08
55622.8031062271,6.34664693241484e-08
55647.759013431,6.34189684516434e-08
55672.7149206349,6.33715546394829e-08
55697.6708278388,6.33242277628893e-08
55722.6267350427,6.32769876972375e-08
55747.5826422466,6.32298343180558e-08
55772.5385494506,6.31827675010248e-08
55797.4944566545,6.31357871219796e-08
55822.4503638584,6.30888930569088e-08
55847.4062710623,6.30420851819549e-08
