Energy,IncidentSpectraPerSr
24028.6245860806,1137038621.94489
24053.5804932845,1051877120.61189
24078.5364004884,1170559030.23546
24103.4923076923,1051806674.08358
24128.4482148962,1143334868.307
24153.4041221001,1057262378.56984
24178.360029304,959576527.355989
24203.3159365079,1107483822.87631
24228.2718437118,953325463.858028
24253.2277509158,922051607.562838
24278.1836581197,1031527040.87383
24303.1395653236,1034183963.69126
24328.0954725275,1053842891.2612
24353.0513797314,959985958.721504
24378.0072869353,1121911720.17478
24402.9631941392,1067695418.54142
24427.9191013431,852912315.002465
24452.875008547,952659226.582783
24477.8309157509,1110445376.75362
24502.7868229548,1090212416.30165
24527.7427301587,1081432409.01684
24552.6986373626,997226246.599276
24577.6545445665,1040458560.98461
24602.6104517705,1013973329.10549
24627.5663589744,923079102.133801
24652.5222661783,761427843.693931
24677.4781733822,1086324863.86407
24702.4340805861,1177387975.35213
24727.38998779,1026926771.71998
24752.3458949939,958528183.406706
24777.3018021978,984683411.258087
24802.2577094017,1052590574.05608
24827.2136166056,1061213836.96003
24852.1695238095,896540403.25307
24877.1254310134,964715378.183434
24902.0813382173,1021212159.92195
24927.0372454212,1041851691.54432
24951.9931526252,815052003.102839
24976.9490598291,889732895.351206
25001.904967033,995121094.062997
25026.8608742369,955037701.183819
25051.8167814408,1000120890.30181
25076.7726886447,868128049.934225
25101.7285958486,1005136611.53934
25126.6845030525,927775706.322283
25151.6404102564,973210857.703972
25176.5963174603,802742070.313248
25201.5522246642,885218590.144402
25226.5081318681,930864710.516165
25251.464039072,858527506.988776
25276.4199462759,891846243.392598
25301.3758534799,856549250.486571
25326.3317606838,883746500.630455
25351.2876678877,917354660.634206
25376.2435750916,957420724.387558
25401.1994822955,947162103.298836
25426.1553894994,917854564.521879
25451.1112967033,1008961992.09466
25476.0672039072,916032712.451994
25501.0231111111,777997364.986717
25525.979018315,990874822.042201
25550.9349255189,1063807327.35139
25575.8908327228,950787346.043711
25600.8467399267,908043329.335135
25625.8026471306,942551503.602308
25650.7585543346,1048409667.5852
25675.7144615385,862840264.358124
25700.6703687424,916979499.212528
25725.6262759463,801874434.923206
25750.5821831502,908397205.995422
25775.5380903541,936819129.987846
25800.493997558,814327519.337901
25825.4499047619,961140737.321173
25850.4058119658,917285695.717456
25875.3617191697,985668254.776366
25900.3176263736,921749625.481187
25925.2735335775,830923111.626486
25950.2294407814,866255134.247521
25975.1853479853,1062062865.68332
26000.1412551893,877150293.206614
26025.0971623932,872558740.202777
26050.0530695971,908307036.895013
26075.008976801,1025153912.1581
26099.9648840049,878889747.144236
26124.9207912088,847121304.836064
26149.8766984127,883125598.670121
26174.8326056166,932915272.529962
26199.7885128205,989762821.644986
26224.7444200244,862132786.805384
26249.7003272283,898492337.844312
26274.6562344322,976269846.333653
26299.6121416361,799423576.884555
26324.5680488401,953310692.980558
26349.523956044,858642657.273121
26374.4798632479,895395412.567684
26399.4357704518,1001892229.53831
26424.3916776557,934535186.799781
26449.3475848596,985692148.398888
26474.3034920635,1030077321.24194
26499.2593992674,779659108.914995
26524.2153064713,915278791.806809
26549.1712136752,860988056.682722
26574.1271208791,792285210.780295
26599.083028083,1035241308.40496
26624.0389352869,1130082247.17614
26648.9948424908,833531392.976642
26673.9507496948,1014020173.20787
26698.9066568987,887566837.332332
26723.8625641026,954225754.406415
26748.8184713065,920510090.10302
26773.7743785104,944295564.410612
26798.7302857143,997086394.598548
26823.6861929182,745945258.579487
26848.6421001221,820282006.571615
26873.598007326,778542825.805795
26898.5539145299,824119404.002249
26923.5098217338,855282338.608677
26948.4657289377,879256957.111545
26973.4216361416,844582953.45758
26998.3775433455,956966437.361933
27023.3334505495,759973485.733977
27048.2893577534,791319438.809512
27073.2452649573,756090964.024002
27098.2011721612,809851092.389235
27123.1570793651,938324371.498496
27148.112986569,992743033.91441
27173.0688937729,770591415.652705
27198.0248009768,944839846.840724
27222.9807081807,871857156.835153
27247.9366153846,851264381.824622
27272.8925225885,770165110.210357
27297.8484297924,847614388.118789
27322.8043369963,841974394.075323
27347.7602442002,805891095.617972
27372.7161514042,914419131.375603
27397.6720586081,985249703.409218
27422.627965812,773160218.68166
27447.5838730159,782598121.951379
27472.5397802198,707482887.035244
27497.4956874237,901783813.244191
27522.4515946276,880661207.538445
27547.4075018315,704582461.004709
27572.3634090354,884668752.238256
27597.3193162393,808897616.601895
27622.2752234432,841913225.792604
27647.2311306471,742248830.1752
27672.187037851,759589531.691303
27697.1429450549,800548611.607308
27722.0988522589,778757087.381243
27747.0547594628,890888847.24665
27772.0106666667,877092301.807872
27796.9665738706,989939277.626984
27821.9224810745,912791499.14604
27846.8783882784,803469332.370863
27871.8342954823,908920603.569879
27896.7902026862,823058053.553743
27921.7461098901,776848098.787582
27946.702017094,754505373.571509
27971.6579242979,876859626.274294
27996.6138315018,757878356.179717
28021.5697387057,921178004.020859
28046.5256459096,704569761.284706
28071.4815531136,795418789.347945
28096.4374603175,821590008.502886
28121.3933675214,872329463.926768
28146.3492747253,874263834.604909
28171.3051819292,753368606.17195
28196.2610891331,952001472.040427
28221.216996337,699129262.021264
28246.1729035409,717159432.018738
28271.1288107448,801355253.876839
28296.0847179487,728604591.407164
28321.0406251526,796590874.265231
28345.9965323565,889819090.571906
28370.9524395604,808430162.782037
28395.9083467643,626446312.208724
28420.8642539683,770125007.549876
28445.8201611722,847314354.726198
28470.7760683761,807129464.277079
28495.73197558,665651362.010834
28520.6878827839,751547600.871779
28545.6437899878,660095586.180615
28570.5996971917,788750962.980527
28595.5556043956,654472488.287019
28620.5115115995,664412779.183195
28645.4674188034,734147828.776044
28670.4233260073,735739717.023
28695.3792332112,763054271.752455
28720.3351404151,816258445.819971
28745.291047619,766358079.958847
28770.246954823,785271377.516449
28795.2028620269,873444635.746445
28820.1587692308,762660587.72103
28845.1146764347,938006832.781859
28870.0705836386,809464489.836717
28895.0264908425,785034893.917932
28919.9823980464,734270919.920949
28944.9383052503,700804066.953057
28969.8942124542,737419282.335989
28994.8501196581,826971661.569684
29019.806026862,617145232.355158
29044.7619340659,627297050.5491
29069.7178412698,717173888.352895
29094.6737484738,638844992.014313
29119.6296556777,755795788.367042
29144.5855628816,757401231.336263
29169.5414700855,660783722.710765
29194.4973772894,706926464.023517
29219.4532844933,833966539.460702
29244.4091916972,880662045.389378
29269.3650989011,873517202.709121
29294.321006105,676825189.543039
29319.2769133089,714425359.818358
29344.2328205128,652492895.145895
29369.1887277167,726517026.491202
29394.1446349206,691641304.118282
29419.1005421245,720451813.974873
29444.0564493285,685407150.828204
29469.0123565324,613579288.253018
29493.9682637363,743341585.943632
29518.9241709402,827660911.277712
29543.8800781441,903111843.858474
29568.835985348,803413720.803105
29593.7918925519,703294331.322734
29618.7477997558,871673644.082116
29643.7037069597,715514315.45834
29668.6596141636,651817757.001644
29693.6155213675,821127070.739498
29718.5714285714,738674905.485154
29743.5273357753,618397537.565138
29768.4832429792,694787672.577285
29793.4391501832,705630303.452307
29818.3950573871,707085296.300102
29843.350964591,529044447.450776
29868.3068717949,662666128.688224
29893.2627789988,815805806.24951
29918.2186862027,646379941.155924
29943.1745934066,657230449.058865
29968.1305006105,744477925.70686
29993.0864078144,612103474.353132
30018.0423150183,728358505.116408
30042.9982222222,662623309.478277
30067.9541294261,760203766.13982
30092.91003663,713541511.240752
30117.8659438339,714995211.861995
30142.8218510379,609951274.663736
30167.7777582418,756713821.340807
30192.7336654457,767972934.056492
30217.6895726496,526009552.256986
30242.6454798535,702769174.703321
30267.6013870574,831340153.608512
30292.5572942613,774222581.881522
30317.5132014652,657948261.601806
30342.4691086691,639599008.737738
30367.425015873,562012598.276122
30392.3809230769,652065444.699584
30417.3368302808,643481324.267718
30442.2927374847,634858864.905037
30467.2486446886,626197993.191278
30492.2045518926,746974156.22659
30517.1604590965,658659139.205929
30542.1163663004,679982060.876605
30567.0722735043,681347227.763386
30592.0281807082,682714005.716057
30616.9840879121,633782216.785918
30641.939995116,635051475.966492
30666.8959023199,707024691.259131
30691.8518095238,728679375.311586
30716.8077167277,699712755.279165
30741.7636239316,701109398.258352
30766.7195311355,661782579.690449
30791.6754383394,601891957.019269
30816.6313455433,664421559.853127
30841.5872527473,737438767.213491
30866.5431599512,533653297.243052
30891.4990671551,462732527.053558
30916.454974359,710931148.651662
30941.4108815629,526512687.271809
30966.3667887668,662030695.574078
30991.3226959707,590788142.743557
31016.2786031746,778890155.339022
31041.2345103785,759617780.770533
31066.1904175824,479608285.958945
31091.1463247863,699937893.055016
31116.1022319902,607110615.671619
31141.0581391941,744650669.898025
31166.0140463981,735607164.643768
31190.969953602,747582636.256426
31215.9258608059,622450881.747233
31240.8817680098,591960312.582085
31265.8376752137,699035544.258147
31290.7935824176,657956290.273083
31315.7494896215,606079381.44831
31340.7053968254,745763741.072232
31365.6613040293,555078501.781761
31390.6172112332,684507398.424387
31415.5731184371,685842705.862792
31440.529025641,515384595.615451
31465.4849328449,591694865.043221
31490.4408400488,538951019.26599
31515.3967472527,626398540.218636
31540.3526544567,627615202.044652
31565.3085616606,596307312.439221
31590.2644688645,445381889.911782
31615.2203760684,609504957.221944
31640.1762832723,785166019.66496
31665.1321904762,535382449.053968
31690.0880976801,547364176.407354
31715.044004884,625199761.420017
31739.9999120879,791249213.614084
31764.9558192918,517505255.91824
31789.9117264957,606757248.660686
31814.8676336996,607924455.88431
31839.8235409035,642316124.464475
31864.7794481074,588071145.030934
31889.7353553114,633667290.99868
31914.6912625153,568052280.544457
31939.6471697192,647257491.666503
31964.6030769231,581410217.717554
31989.558984127,548914727.360855
32014.5148913309,673424330.230128
32039.4707985348,607238536.123434
32064.4267057387,540796754.679425
32089.3826129426,451522469.559084
32114.3385201465,644644127.08089
32139.2944273504,611876811.753223
32164.2503345543,556276402.51488
32189.2062417582,705195983.931147
32214.1621489622,581180670.528803
32239.1180561661,639368326.971529
32264.07396337,583384161.554085
32289.0298705739,630329706.105394
32313.9857777778,711896180.703983
32338.9416849817,644216952.21514
32363.8975921856,518650790.597889
32388.8534993895,565817374.54929
32413.8094065934,671004018.97583
32438.7653137973,567949074.638444
32463.7212210012,603854223.175987
32488.6771282051,604988076.760077
32513.633035409,594466813.682442
32538.5889426129,665649363.039776
32563.5448498169,444597224.32743
32588.5007570208,621256240.583213
32613.4566642247,692879814.767553
32638.4125714286,729470694.250276
32663.3684786325,459716707.144237
32688.3243858364,578669429.048209
32713.2802930403,674399675.081139
32738.2362002442,616386525.206213
32763.1921074481,653159181.047416
32788.148014652,559190798.25255
32813.1039218559,643666620.871696
32838.0598290598,704569059.914327
32863.0157362637,430702748.023401
32887.9716434676,731152249.299449
32912.9275506716,516355184.597583
32937.8834578755,493247964.590733
32962.8393650794,566473918.725395
32987.7952722833,543368488.052214
33012.7511794872,532272148.514358
33037.7070866911,484774140.440845
33062.662993895,509948583.020022
33087.6189010989,401409772.420181
33112.5748083028,658057617.482373
33137.5307155067,695889739.55276
33162.4866227106,525930922.906041
33187.4425299145,698439892.923677
33212.3984371184,576959364.448552
33237.3543443223,565714935.189429
33262.3102515263,665311872.564981
33287.2661587302,641838575.031133
33312.2220659341,581179843.475137
33337.177973138,693729533.559024
33362.1338803419,670169477.465861
33387.0897875458,547055697.076816
33412.0456947497,597870805.399655
33437.0016019536,474172325.826817
33461.9575091575,637541613.279672
33486.9134163614,576077884.625673
33511.8693235653,564573061.866889
33536.8252307692,603298713.837797
33561.7811379731,579204295.213039
33586.737045177,668546852.136269
33611.692952381,631840232.252946
33636.6488595849,519041015.55793
33661.6047667888,634114423.289958
33686.5606739927,495497305.080474
33711.5165811966,661848139.569161
33736.4724884005,624782223.477009
33761.4283956044,638674270.666079
33786.3843028083,601427611.903362
33811.3402100122,640959892.132528
33836.2961172161,526525378.107752
33861.25202442,566059374.090894
33886.2079316239,451076778.050126
33911.1638388278,490612256.571333
33936.1197460317,620822806.513426
33961.0756532357,583055403.099545
33986.0315604396,519191344.487206
34010.9874676435,624134354.607906
34035.9433748474,521033320.692068
34060.8992820513,769884241.921654
34085.8551892552,509806296.731068
34110.8110964591,536896868.892199
34135.767003663,590316893.105482
34160.7229108669,446803488.496473
34185.6788180708,460754812.608547
34210.6347252747,580253764.932683
34235.5906324786,594484473.409799
34260.5465396825,595528411.464538
34285.5024468865,424229804.522759
34310.4583540904,557777476.469745
34335.4142612943,532146751.946219
34360.3701684982,746308607.63919
34385.3260757021,507308661.372045
34410.281982906,468073699.754895
34435.2378901099,656446062.558092
34460.1937973138,603909013.819419
34485.1497045177,564629515.589459
34510.1056117216,390541176.966326
34535.0615189255,512632615.464464
34560.0174261294,608118497.809631
34584.9733333333,595635670.064161
34609.9292405372,474621759.874908
34634.8851477412,624867980.016116
34659.8410549451,530695179.564817
34684.796962149,613398069.798413
34709.7528693529,450601305.25699
34734.7087765568,547124761.187163
34759.6646837607,493260128.499007
34784.6205909646,439207634.546581
34809.5764981685,508706488.468553
34834.5324053724,344310662.193477
34859.4883125763,427677424.670966
34884.4442197802,428410153.565022
34909.4001269841,567576763.19572
34934.356034188,499212210.711529
34959.3119413919,541737020.028255
34984.2678485959,570490258.304539
35009.2237557998,432081626.170315
35034.1796630037,516588600.243387
35059.1355702076,531453094.798073
35084.0914774115,602403254.706528
35109.0473846154,477127602.787525
35134.0032918193,590392656.989072
35158.9591990232,577312294.666141
35183.9151062271,352615592.319996
35208.871013431,508625137.034738
35233.8269206349,509484406.81235
35258.7828278388,496168031.050407
35283.7387350427,539604957.265822
35308.6946422467,483617617.442506
35333.6505494506,398943461.328899
35358.6064566545,399614039.292905
35383.5623638584,343101483.874027
35408.5182710623,472555916.984544
35433.4741782662,473347817.503748
35458.4300854701,502876012.381722
35483.385992674,546892756.836787
35508.3418998779,475726645.829265
35533.2978070818,606480795.938798
35558.2537142857,448386931.447651
35583.2096214896,507086501.25638
35608.1655286935,536954821.125779
35633.1214358974,479701683.47147
35658.0773431014,640664299.584048
35683.0332503053,437541157.511048
35707.9891575092,598963816.021389
35732.9450647131,599955342.992076
35757.900971917,410403166.704509
35782.8568791209,308310868.605307
35807.8127863248,617639359.468731
35832.7686935287,545007898.661571
35857.7246007326,472134476.767887
35882.6805079365,502468203.032778
35907.6364151404,503294031.705797
35932.5923223443,355849670.009766
35957.5482295482,430690261.993592
35982.5041367521,431395934.222678
36007.4600439561,417201963.019313
36032.41595116,343261959.171559
36057.3718583639,448464315.514555
36082.3277655678,673794116.341371
36107.2836727717,629899584.740001
36132.2395799756,555815117.059563
36157.1954871795,571765693.733696
36182.1513943834,376772885.249003
36207.1073015873,588719800.307497
36232.0632087912,453595734.837302
36257.0191159951,348320058.198482
36281.975023199,394390282.743313
36306.9309304029,410221200.387465
36331.8868376068,563062766.008471
36356.8427448108,442031380.14631
36381.7986520147,519078819.683451
36406.7545592186,336415215.714861
36431.7104664225,459485734.492724
36456.6663736264,475564656.224566
36481.6222808303,460962398.958895
36506.5781880342,477091392.106887
36531.5340952381,570343534.936657
36556.490002442,586695259.18877
36581.4459096459,355672488.325453
36606.4018168498,526616037.897909
36631.3577240537,496428997.41866
36656.3136312576,403991086.081156
36681.2695384615,373508268.530414
36706.2254456654,389689589.902467
36731.1813528694,405920732.466862
36756.1372600733,453475936.909976
36781.0931672772,391546994.21503
36806.0490744811,454913467.645959
36831.004981685,424209846.810516
36855.9608888889,393407331.098824
36880.9167960928,551639324.351951
36905.8727032967,442007067.065844
36930.8286105006,347838096.63169
36955.7845177045,475070735.363106
36980.7404249084,396514311.019809
37005.6963321123,428907590.268357
37030.6522393162,318207454.4208
37055.6081465202,398382290.777167
37080.5640537241,414965797.537096
37105.519960928,431599501.443482
37130.4758681319,480303683.717621
37155.4317753358,513122916.45485
37180.3876825397,385441721.078234
37205.3435897436,369956482.424758
37230.2994969475,402751732.741337
37255.2554041514,419512241.881528
37280.2113113553,404002878.707009
37305.1672185592,210407028.274977
37330.1231257631,356624593.381465
37355.079032967,373411288.20474
37380.0349401709,504070843.697591
37404.9908473749,423421386.039806
37429.9467545788,342521292.308056
37454.9026617827,490069474.640911
37479.8585689866,294493898.641289
37504.8144761905,393261759.598284
37529.7703833944,508742630.880954
37554.7262905983,525958719.004265
37579.6821978022,329227573.481537
37604.6381050061,296758056.047003
37629.59401221,429305497.375763
37654.5499194139,396886855.391395
37679.5058266178,264994653.447595
37704.4617338217,414684761.024783
37729.4176410256,398703025.293519
37754.3735482296,415946815.587772
37779.3294554335,316599471.787962
37804.2853626374,467275155.476976
37829.2412698413,334273550.300894
37854.1971770452,368257281.780931
37879.1530842491,385578161.006811
37904.108991453,436529054.197867
37929.0648986569,403557617.061452
37954.0208058608,370485124.31989
37978.9767130647,573429570.049573
38003.9326202686,371600430.363842
38028.8885274725,355242133.197652
38053.8444346764,491308306.628404
38078.8003418803,424176241.572715
38103.7562490843,373833762.543281
38128.7121562882,578606830.523307
38153.6680634921,357908506.625217
38178.623970696,341373729.730018
38203.5798778999,376070655.372969
38228.5357851038,376630425.610121
38253.4916923077,308610337.2286
38278.4475995116,446432543.582168
38303.4035067155,361115073.382617
38328.3594139194,464978852.131343
38353.3153211233,482914086.649105
38378.2712283272,328176244.349505
38403.2271355311,432448641.304865
38428.1830427351,311822402.87294
38453.138949939,399026939.702636
38478.0948571429,434363431.286478
38503.0507643468,469802332.488008
38528.0066715507,296235960.447568
38552.9625787546,436280305.639762
38577.9184859585,384489353.850387
38602.8743931624,525071232.970081
38627.8303003663,455727194.810369
38652.7862075702,298410733.359354
38677.7421147741,457058808.261004
38702.698021978,404910540.793518
38727.6539291819,370239157.220717
38752.6098363858,282497194.970348
38777.5657435898,530451658.39457
38802.5216507937,460391822.360181
38827.4775579976,336927800.61898
38852.4334652015,497244018.687336
38877.3893724054,444609904.281065
38902.3452796093,552112657.769461
38927.3011868132,392387238.873036
38952.2570940171,321506813.976738
38977.213001221,482954505.769406
39002.1689084249,411997304.5162
39027.1248156288,322895820.694744
39052.0807228327,377252297.631464
39077.0366300366,359802829.709637
39101.9925372405,342302018.827954
39126.9484444445,469083102.648949
39151.9043516484,343281124.90587
39176.8602588523,271398077.504843
39201.8161660562,235546874.642958
39226.7720732601,399185229.056698
39251.727980464,327070502.174881
39276.6838876679,272945868.66864
39301.6397948718,437332954.846176
39326.5957020757,383208609.376063
39351.5516092796,420298754.336582
39376.5075164835,402593311.833665
39401.4634236874,348185265.400522
39426.4193308913,293622267.218795
39451.3752380952,312413253.141573
39476.3311452992,404868544.885825
39501.2870525031,331721786.126775
39526.242959707,387552216.467552
39551.1988669109,166326782.544941
39576.1547741148,333119637.99653
39601.1106813187,389183470.409676
39626.0665885226,278376787.819739
39651.0224957265,483193501.197547
39675.9784029304,576918831.25992
39700.9343101343,428632848.598067
39725.8902173382,223945717.916276
39750.8461245421,336385473.728337
39775.802031746,355566510.950209
39800.7579389499,412279519.427751
39825.7138461538,469148390.15002
39850.6697533578,394629882.859913
39875.6256605617,301085901.284842
39900.5815677656,414564578.704104
39925.5374749695,320787043.590879
39950.4933821734,377916271.848094
39975.4492893773,435201559.252144
40000.4051965812,189478060.303164
40025.3611037851,474345366.176022
40050.317010989,341997053.141615
40075.2729181929,228310450.851348
40100.2288253968,285778776.915669
40125.1847326007,305247662.623963
40150.1406398046,324768887.759501
40175.0965470086,363472628.468649
40200.0524542125,306499795.677406
40225.0083614164,306917581.55464
40249.9642686203,307335570.404163
40274.9201758242,326988371.647324
40299.8760830281,269650635.027493
40324.831990232,289303826.275582
40349.7878974359,424888120.254322
40374.7438046398,367446385.984914
40399.6997118437,309847728.037408
40424.6556190476,290875423.815698
40449.6115262515,271850868.610685
40474.5674334554,349994803.608875
40499.5233406593,389408091.74266
40524.4792478633,311946650.192958
40549.4351550672,390458777.26229
40574.3910622711,469181381.340923
40599.346969475,274057303.415416
40624.3028766789,372434792.234613
40649.2587838828,451447511.474154
40674.2146910867,373435236.607514
40699.1705982906,255850809.767972
40724.1265054945,275900642.918589
40749.0824126984,355204041.696646
40774.0383199023,177839448.785293
40798.9942271062,356153964.883417
40823.9501343101,336816507.143468
40848.906041514,317426427.302762
40873.861948718,496639482.886142
40898.8178559219,198920184.980802
40923.7737631258,398369384.219487
40948.7296703297,219394245.518087
40973.6855775336,179742645.485359
40998.6414847375,359962021.747452
41023.5973919414,160195091.973408
41048.5532991453,260661624.719073
41073.5092063492,321238611.054968
41098.4651135531,301559150.975531
41123.421020757,322087756.604542
41148.3769279609,443454820.940257
41173.3328351648,262386812.189599
41198.2887423688,303152634.158642
41223.2446495727,323788180.646043
41248.2005567766,283687011.064726
41273.1564639805,263769551.436523
41298.1123711844,386015094.711727
41323.0682783883,223775345.204894
41348.0241855922,448136771.628441
41372.9800927961,387533577.031947
41397.936,306347483.276525
41422.8919072039,327197403.265051
41447.8478144078,204765204.670291
41472.8037216117,369057848.336016
41497.7596288156,287418847.072899
41522.7155360195,287792847.68638
41547.6714432235,267583637.629419
41572.6273504274,309151378.396227
41597.5832576313,309552560.854103
41622.5391648352,392608270.569473
41647.4950720391,310355388.6209
41672.450979243,331474168.101567
41697.4068864469,269670985.196477
41722.3627936508,228477903.4158
41747.3187008547,187177726.117818
41772.2746080586,333189468.625824
41797.2305152625,250214021.308809
41822.1864224664,313170075.590201
41847.1423296703,209048515.352019
41872.0982368742,272112202.507366
41897.0541440782,272461462.57809
41922.0100512821,272810849.586715
41946.965958486,252148027.338203
41971.9218656899,315588463.942096
41996.8777728938,231727494.648363
42021.8336800977,400767957.780177
42046.7895873016,380159540.667558
42071.7454945055,253762896.578585
42096.7014017094,359955468.095675
42121.6573089133,233208838.336336
42146.6132161172,297188713.71106
42171.5691233211,170037890.873059
42196.525030525,361789184.275318
42221.4809377289,362248007.247315
42246.4368449329,277364165.957052
42271.3927521368,192264416.744674
42296.3486593407,385015139.232463
42321.3045665446,214167559.854344
42346.2604737485,257325492.125459
42371.2163809524,279120854.830849
42396.1722881563,214978878.695722
42421.1281953602,344399193.803414
42446.0841025641,387936363.075999
42471.040009768,345265591.97673
42495.9959169719,237668063.051113
42520.9518241758,259599411.359319
42545.9077313797,129962337.854582
42570.8636385836,325312553.878372
42595.8195457876,130287756.495764
42620.7754529915,195675813.620182
42645.7313601954,326533447.574699
42670.6872673993,348736709.520867
42695.6431746032,261878406.519817
42720.5990818071,196653285.485369
42745.554989011,218775378.310198
42770.5108962149,262856625.944287
42795.4668034188,328978620.015257
42820.4227106227,241550158.322523
42845.3786178266,417739903.030242
42870.3345250305,594365150.869427
42895.2904322344,242448200.691764
42920.2463394383,375155572.844681
42945.2022466423,243047333.402935
42970.1581538462,243347029.577189
42995.1140610501,310095942.062612
43020.069968254,399185474.768892
43045.0258754579,199838152.868346
43069.9817826618,155620606.8369
43094.9376898657,333881984.080715
43119.8935970696,178288721.52183
43144.8495042735,423954390.442676
43169.8054114774,201066257.103429
43194.7613186813,268416107.196366
43219.7172258852,268743960.267022
43244.6731330891,426030510.644811
43269.629040293,179599953.478664
43294.584947497,247250708.818792
43319.5408547009,337570310.250985
43344.4967619048,383044759.772717
43369.4526691087,270712909.754159
43394.4085763126,203281025.98084
43419.3644835165,203527432.809307
43444.3203907204,316981625.92732
43469.2762979243,204020434.279088
43494.2322051282,363141383.255909
43519.1881123321,363579881.545164
43544.144019536,227511555.246926
43569.0999267399,250564327.102851
43594.0558339438,296478020.140808
43619.0117411477,296834649.180394
43643.9676483517,388634860.610417
43668.9235555556,389101445.204893
43693.8794627595,183326183.707162
43718.8353699634,275318784.941006
43743.7912771673,252677673.648435
43768.7471843712,160987186.461505
43793.7030915751,161179533.912856
43818.658998779,207478189.615664
43843.6149059829,438531834.73203
43868.5708131868,231081197.582491
43893.5267203907,254491850.419562
43918.4826275946,185305054.841277
43943.4385347985,371050351.687906
43968.3944420024,208963512.849689
43993.3503492064,348685427.248198
44018.3062564103,325825193.398025
44043.2621636142,326210736.561968
44068.2180708181,256611426.445787
44093.173978022,233558618.461239
44118.1298852259,70150253.7099699
44143.0857924298,117054898.097675
44168.0416996337,257824016.423675
44192.9976068376,211195078.563328
44217.9535140415,234936982.506377
44242.9094212454,282255385.574494
44267.8653284493,235488714.348606
44292.8212356532,212188195.029243
44317.7771428572,212436595.102093
44342.7330500611,330843399.766265
44367.688957265,260252101.288741
44392.6448644689,94747590.58219
44417.6007716728,213430666.456648
44442.5566788767,142452866.6215
44467.5125860806,213927978.810624
44492.4684932845,118987057.036404
44517.4244004884,190600418.729409
44542.3803076923,310085076.310085
44567.3362148962,167162442.086114
44592.2921221001,310804056.796951
44617.248029304,239356646.289205
44642.2039365079,263596625.61949
44667.1598437119,215918993.160815
44692.1157509158,120093367.482017
44717.0716581197,168324466.26257
44742.0275653236,216666321.057481
44766.9834725275,144610340.990273
44791.9393797314,193035326.0134
44816.8952869353,314042461.010261
44841.8511941392,266032946.872195
44866.8071013431,193700148.831617
44891.763008547,96960912.3745338
44916.7189157509,315483243.055189
44941.6748229548,267252255.554706
44966.6307301587,291880578.15892
44991.5866373626,219159967.301447
45016.5425445666,219409536.981033
45041.4984517705,195252570.870369
45066.4543589744,219908782.61697
45091.4102661783,171234356.000924
45116.3661733822,146938778.063742
45141.3220805861,245175455.920259
45166.27798779,171817089.876512
45191.2338949939,319449717.359993
45216.1898021978,246008154.27564
45241.1457094017,295542950.929712
45266.1016166056,320532505.586048
45291.0575238095,197472939.184169
45316.0134310134,197695133.118636
45340.9693382173,272136361.873295
45365.9252454213,222907051.92952
45390.8811526252,99180937.8064059
45415.8370598291,99292087.700223
45440.792967033,298209751.043546
45465.7488742369,223907457.50569
45490.7047814408,174344822.994478
45515.6606886447,249342032.253603
45540.6165958486,199696049.304031
45565.5725030525,199918496.400216
45590.5284102564,250176208.385939
45615.4843174603,275499757.289479
45640.4402246642,351025457.005738
45665.3961318681,100404256.540388
45690.352039072,175902188.359431
45715.307946276,201253653.038911
45740.2638534799,251845318.227737
45765.2197606838,100849438.328789
45790.1756678877,252401898.602496
45815.1315750916,176876158.263286
45840.0874822955,126479288.90338
45865.0433894994,227913257.945294
45889.9992967033,278866887.209599
45914.9552039072,152276264.121719
45939.9111111111,127036108.687914
45964.867018315,228915614.74359
45989.8229255189,203703336.059836
46014.7788327228,203926142.380522
46039.7347399267,178630344.390198
46064.6906471307,255464754.483639
46089.6465543346,153445993.279243
46114.6024615385,204817526.99009
46139.5583687424,230670462.438753
46164.5142759463,333552877.972977
46189.4701831502,282543555.252741
46214.4260903541,102854574.056776
46239.381997558,128707554.670553
46264.3379047619,231924419.658396
46289.2938119658,154783503.300227
46314.2497191697,180775858.550935
46339.2056263736,206823969.714969
46364.1615335775,258808711.947892
46389.1174407814,259087475.434252
46414.0733479854,285302877.33547
46439.0292551893,233680537.38146
46463.9851623932,129961921.595001
46488.9410695971,182141859.626048
46513.896976801,130240740.655603
46538.8528840049,260760316.818044
46563.8087912088,261039162.649488
46588.7646984127,130659009.16294
46613.7206056166,78479065.0102699
46638.6765128205,314250908.753875
46663.6324200244,131077319.814113
46688.5883272283,131216764.943961
46713.5442344322,157627456.556617
46738.5001416361,105196532.907174
46763.4560488401,210616194.743235
46788.411956044,131774580.299055
46813.3678632479,131914041.647784
46838.3237704518,211285608.8335
46863.2796776557,158631566.014506
46888.2355848596,185265415.83408
46913.1914920635,105977527.911514
46938.1473992674,106089105.170202
46963.1033064713,185851196.106594
46988.0592136752,292358722.3634
47013.0151208791,239453645.721325
47037.971028083,186436990.063423
47062.9269352869,186632256.190808
47087.8828424909,213517168.567538
47112.8387496948,347328036.055622
47137.7946568987,106981745.315201
47162.7505641026,294506644.347149
47187.7064713065,187608582.795176
47212.6623785104,187803844.961786
47237.6182857143,134285075.210384
47262.5741929182,134424545.327258
47287.5301001221,215302421.848493
47312.486007326,80822087.9730656
47337.4419145299,161811532.784717
